"proposal_id","reviewer_id","candidate_id","A_mean","A_median","A_q025","A_q975","D_mean","D_median","D_q025","D_q975","E_mean","E_median","E_q025","E_q975","A_rank","D_rank","E_rank"
"P015","R04",101,0.000304385675579457,0.000107204241809965,1.16267252591033e-09,0.00153173861860078,0.0650051235844631,0.0497444042847589,0.000157614627576471,0.210455940798803,0.00021830908452053,1.77912153576862e-05,6.50854090830384e-11,0.00178745592022325,10,44,12
"P005","R09",35,0.000304256096651905,0.000107203797084984,1.16267250459124e-09,0.00153069688323023,0.0649975860899083,0.0497444041676238,0.000157614626937691,0.210431782805768,0.000201804754842538,1.71753765323222e-05,6.15068533831151e-11,0.0016424087069599,12,45,16
"P015","R09",105,0.000304256096651905,0.000107203797084984,1.16267250459124e-09,0.00153069688323023,0.0649975860899083,0.0497444041676238,0.000157614626937691,0.210431782805768,0.000201804754842538,1.717537653231e-05,6.15068538061233e-11,0.00164240870695985,13,46,16
"P026","R07",181,0.000304211434776705,0.000107390634639674,1.1666907322266e-09,0.00152529054704424,0.0651219945468604,0.0498268907707407,0.00015764154041127,0.21048286154526,8.614330481546e-05,8.71760429953065e-06,3.52701689596075e-11,0.000668930387861843,14,9,91
"P033","R07",230,0.000304162975271043,0.000107379916717985,1.16669013148903e-09,0.00152515937807988,0.065122411806341,0.0498268867629436,0.000157641539140333,0.210484117901971,1.44680482140931e-06,2.47886466790692e-07,1.5630666337261e-12,9.55242852869323e-06,15,8,275
"P032","R07",223,0.000304161761241545,0.00010737713416179,1.16668981059804e-09,0.00152521892836089,0.065108260561916,0.0498254972121433,0.000157641535145354,0.210480574513256,0.000120915303272559,1.30002770888232e-05,5.44910787050204e-11,0.00093998073915388,16,10,59
"P029","R07",202,0.000304161761241545,0.00010737713416179,1.16668981059804e-09,0.00152521892836089,0.065108260561916,0.0498254972121433,0.000157641535145354,0.210480574513256,0.000120915303272558,1.30002770888892e-05,5.44910788105607e-11,0.000939980739153932,16,11,60
"P034","R07",237,0.000304161761241545,0.00010737713416179,1.16668981059804e-09,0.00152521892836089,0.065108260561916,0.0498254972121433,0.000157641535145354,0.210480574513256,0.000120915303272558,1.30002770889204e-05,5.44910790739879e-11,0.000939980739153934,16,12,61
"P026","R03",177,0.000304002258669986,0.000107201832259464,1.16267242295844e-09,0.00152647970675615,0.064980043282871,0.0497443906791787,0.000157614625458189,0.21020914208483,0.00017785929188956,1.32064862573625e-05,4.36234738607615e-11,0.0014854064307679,19,49,26
"P026","R04",178,0.000303953498032197,0.000107200705819047,1.16267235996923e-09,0.00152593799666651,0.0649778872199372,0.0497443905804495,0.000157614625230462,0.210181665961013,0.000156910351248106,1.1994568056015e-05,4.22748896165056e-11,0.0012895395971013,20,51,31
"P013","R02",86,0.000303946806461323,0.000107371376565382,1.16668959000155e-09,0.00152505819708334,0.0650993124352134,0.0498254083185535,0.000157641534824826,0.210477758810524,0.00011496244874666,1.01447572429195e-05,3.63245880225207e-11,0.00092047042901788,21,13,62
"P018","R03",121,0.000303906536595239,0.00010719631504909,1.16267212632779e-09,0.00152597566747526,0.0649786609400931,0.0497443918438074,0.000157614625109252,0.210211244886426,6.47448579816626e-05,5.3939652518379e-06,1.92489852990745e-11,0.000526850441697404,22,50,115
"P026","R09",182,0.000303859984638071,0.000107200355793123,1.16267233866601e-09,0.00152529604674671,0.0649719054290215,0.0497443904738537,0.000157614624591857,0.210119328333848,0.000137822803370771,1.12138737061122e-05,4.0419385765251e-11,0.00112327972736966,23,54,51
"P029","R03",199,0.000303809114765163,0.000107186837363375,1.16267140650597e-09,0.00152523402347416,0.0649560787232708,0.0497361413546363,0.000157614618786231,0.210022944538828,0.000231665800364423,1.87854185567052e-05,6.77413316630196e-11,0.00189184174118201,24,58,8
"P032","R03",220,0.000303809114765163,0.000107186837363375,1.16267140650597e-09,0.00152523402347416,0.0649560787232708,0.0497361413546363,0.000157614618786231,0.210022944538828,0.000231665800364421,1.87854185567018e-05,6.77413318764719e-11,0.00189184174118195,25,59,9
"P034","R03",234,0.000303809114765163,0.000107186837363375,1.16267140650597e-09,0.00152523402347416,0.0649560787232708,0.0497361413546363,0.000157614618786231,0.210022944538828,0.000231665800364421,1.87854185567122e-05,6.77413312388255e-11,0.00189184174118204,25,59,10
"P029","R04",200,0.000303758592210086,0.000107185707091118,1.16267134351616e-09,0.00152485018903729,0.0649538770856102,0.0497353771191899,0.000157614618558501,0.209994920660025,0.00020745864093586,1.73965578754744e-05,6.22891570923679e-11,0.0017059983469525,27,61,13
"P032","R04",221,0.000303758592210086,0.000107185707091118,1.16267134351616e-09,0.00152485018903729,0.0649538770856102,0.04973537711919,0.000157614618558501,0.209994920660025,0.000207458640935859,1.73965578754848e-05,6.22891566627527e-11,0.00170599834695258,27,61,14
"P034","R04",235,0.000303758592210086,0.000107185707091118,1.16267134351616e-09,0.00152485018903729,0.0649538770856101,0.04973537711919,0.000157614618558501,0.209994920660025,0.000207458640935857,1.73965578754917e-05,6.22891568755274e-11,0.00170599834695258,27,63,15
"P029","R09",203,0.000303670233302688,0.000107185362521737,1.16267132221391e-09,0.0015248366783395,0.0649481040418699,0.0497338613852294,0.000157614617919916,0.209934562354334,0.000183903839991936,1.63337625460353e-05,6.0751055440167e-11,0.00148664947333122,30,64,24
"P034","R09",238,0.000303670233302688,0.000107185362521737,1.16267132221391e-09,0.0015248366783395,0.0649481040418699,0.0497338613852294,0.000157614617919916,0.209934562354334,0.000183903839991936,1.63337625460301e-05,6.07510553818911e-11,0.00148664947333122,30,64,25
"P032","R09",224,0.000303670233302688,0.000107185362521737,1.16267132221391e-09,0.0015248366783395,0.0649481040418699,0.0497338613852294,0.000157614617919916,0.209934562354334,0.000183903839991937,1.6333762546018e-05,6.07510554388117e-11,0.00148664947333122,32,64,23
"P006","R07",40,0.000303615651645741,0.000107356154788505,1.16668860632449e-09,0.00151739067915984,0.0650728039937122,0.0498238478644731,0.000157641529068683,0.210359884363888,8.23093467791885e-06,8.70550336123932e-08,2.06275534847533e-14,7.54440142485886e-05,33,16,233
"P002","R07",12,0.000303615651645741,0.000107356154788505,1.16668860632449e-09,0.00151739067915984,0.0650728039937122,0.0498238478644731,0.000157641529068683,0.210359884363888,8.23093467791824e-06,8.70550335881071e-08,2.06292475506478e-14,7.54440142484248e-05,33,16,234
"P023","R07",159,0.000303615651645741,0.000107356154788505,1.16668860632449e-09,0.00151739067915984,0.0650728039937122,0.0498238478644731,0.000157641529068683,0.210359884363888,8.23093467791796e-06,8.70550336037196e-08,2.06292434848897e-14,7.54440142484241e-05,35,18,235
"P033","R02",226,0.000303588961176719,0.000107362879251185,1.1666890954256e-09,0.00151675099938398,0.0650751403588818,0.0498240004664921,0.000157641531811583,0.210383818820072,2.73573570730336e-05,1.19657960444275e-06,3.03934278664416e-12,0.000235198525126241,36,14,181
"P035","R02",240,0.000303576549155795,0.000107362841645928,1.16668909542075e-09,0.00151640562377722,0.0650747629005475,0.0498239987330924,0.000157641531811572,0.210376988818037,4.09760161012186e-05,2.53767811431941e-06,7.64817383144996e-12,0.00034461369054234,37,15,157
"P040","R04",276,0.000303497433433281,0.000107174919323591,1.16267082976063e-09,0.00152374816786457,0.0649463035205885,0.0497370114976832,0.000157614618542472,0.209881846389429,6.62239983271133e-05,4.58869235421197e-06,1.516162927916e-11,0.000547343370956437,38,68,105
"P020","R04",136,0.000303497433433281,0.000107174919323591,1.16267082976063e-09,0.00152374816786457,0.0649463035205885,0.0497370114976832,0.000157614618542472,0.209881846389429,6.62239983271127e-05,4.58869235419636e-06,1.51616293069426e-11,0.000547343370956652,39,67,106
"P040","R02",274,0.000303465231136959,0.000107350834575778,1.16668835245762e-09,0.00151631162345375,0.0650613693006498,0.0498222376114986,0.000157641528715817,0.210216319147964,0.000100383943144248,6.08584202992785e-06,1.69226470002044e-11,0.000850924707500094,40,21,75
"P020","R02",134,0.000303465231136958,0.000107350834575778,1.16668835245762e-09,0.00151631162345375,0.0650613693006498,0.0498222376114985,0.000157641528715817,0.210216319147964,0.000100383943144247,6.08584202994172e-06,1.69226471614795e-11,0.000850924707500092,41,21,76
"P035","R07",245,0.000303458350895609,0.000107361130644018,1.16668899623593e-09,0.00151537040888013,0.0650686431014918,0.0498238677152596,0.000157641531147325,0.210240954374256,5.22912931024865e-06,8.43656313680857e-07,4.62037048161099e-12,3.56247258391874e-05,42,19,246
"P036","R07",251,0.000303437516397526,0.000107361033696889,1.16668899621939e-09,0.00151536790552359,0.0650677423266789,0.0498238608643353,0.0001576415311472,0.210218063285149,1.33152330091538e-07,5.23982745734286e-09,3.18166537360094e-14,1.01206960232344e-06,43,20,294
"P015","R07",103,0.000303402121140494,0.000107363769265335,1.16668904147456e-09,0.00151570425565083,0.0650528799616531,0.0498229699613253,0.000157641528212317,0.210002410976607,0.00014819509942408,1.51268110286686e-05,6.11685672281131e-11,0.00115521134175665,44,24,39
"P005","R07",33,0.000303402121140494,0.000107363769265335,1.16668904147456e-09,0.00151570425565083,0.0650528799616531,0.0498229699613253,0.000157641528212317,0.210002410976607,0.00014819509942408,1.51268110286616e-05,6.11685672096478e-11,0.00115521134175668,45,25,38
"P013","R03",87,0.000303392866500289,0.00010717938921402,1.16267110955677e-09,0.00152133496281134,0.0649398740776862,0.0497338449667103,0.000157614618435329,0.2098187719864,0.000100678282298911,9.46423285300667e-06,3.60293428867064e-11,0.000805742615321515,46,69,74
"P018","R07",124,0.000303364073994544,0.000107365170927113,1.16668920678617e-09,0.0015156003159342,0.0650591730094874,0.049823680264364,0.000157641530338053,0.210057939863565,2.21406580516023e-05,3.02231812827382e-06,1.39055658697831e-11,0.000156561565630334,47,23,198
"P026","R05",179,0.000303214534931899,0.00010714043910073,1.16038919467846e-09,0.00152156898599294,0.0648529258642604,0.0496913293900372,0.000157598114568891,0.209321384213533,0.000101917536800436,9.53477185108506e-06,3.73897500266656e-11,0.000810926051914044,48,101,71
"P029","R05",201,0.000303108419304747,0.000107115143108696,1.16038821389606e-09,0.00152034669259015,0.0648355993284674,0.04968519603815,0.000157598108776222,0.209191397957724,0.000140718209126822,1.40688278368033e-05,5.72552621279189e-11,0.00110572680098159,49,109,48
"P032","R05",222,0.000303108419304747,0.000107115143108696,1.16038821389606e-09,0.00152034669259015,0.0648355993284674,0.04968519603815,0.000157598108776222,0.209191397957724,0.000140718209126821,1.40688278368033e-05,5.72552621357116e-11,0.00110572680098146,49,109,49
"P034","R05",236,0.000303108419304747,0.000107115143108696,1.16038821389606e-09,0.00152034669259015,0.0648355993284674,0.04968519603815,0.000157598108776222,0.209191397957724,0.000140718209126821,1.4068827836786e-05,5.72552621240226e-11,0.00110572680098159,49,111,50
"P013","R07",89,0.000302990759398547,0.000107349736758283,1.16668828483856e-09,0.00151526057192106,0.065030489944902,0.0498220993726877,0.00015764152507016,0.209796969352117,4.36991231065139e-05,6.02278278111733e-06,2.65224848593898e-11,0.000311769974921008,52,26,143
"P028","R07",195,0.000302968830668839,0.000107323433840847,1.16668762665884e-09,0.00151489474139681,0.0650277622481154,0.0498209733608735,0.00015764152294503,0.20979627279989,2.2760713659721e-05,1.03300276596552e-06,2.62639466686694e-12,0.000197854403000899,53,27,195
"P024","R07",167,0.000302968830668839,0.000107323433840847,1.16668762665883e-09,0.00151489474139681,0.0650277622481154,0.0498209733608735,0.00015764152294503,0.20979627279989,2.27607136597212e-05,1.03300276598634e-06,2.62639484982605e-12,0.000197854403001004,53,28,194
"P027","R04",186,0.000302965058100912,0.000107157918447946,1.162669812977e-09,0.00151700031226306,0.0649067651960946,0.0497326652748043,0.000157614611868453,0.209466398003929,0.000101529072281736,7.99660606183757e-06,2.74067522806388e-11,0.000835091450804445,55,82,73
"P022","R04",151,0.000302965058100912,0.000107157918447946,1.162669812977e-09,0.00151700031226306,0.0649067651960946,0.0497326652748043,0.000157614611868453,0.209466398003929,0.000101529072281736,7.99660606183583e-06,2.7406752546946e-11,0.000835091450804495,56,81,72
"P023","R02",156,0.000302963088805268,0.00010730937437617,1.16668757023613e-09,0.00151501108776757,0.06502238074865,0.0498173000893979,0.000157641521739629,0.20972837172064,9.92615889137297e-07,2.13737179986101e-08,3.24505979270966e-14,8.82167293142361e-06,57,33,282
"P006","R02",37,0.000302963088805268,0.00010730937437617,1.16668757023613e-09,0.00151501108776757,0.06502238074865,0.0498173000893978,0.000157641521739629,0.20972837172064,9.92615889137946e-07,2.13737179977427e-08,3.24506487490734e-14,8.82167293136948e-06,57,34,281
"P002","R02",9,0.000302963088805268,0.00010730937437617,1.16668757023613e-09,0.00151501108776757,0.06502238074865,0.0498173000893979,0.000157641521739629,0.20972837172064,9.92615889136522e-07,2.13737180003448e-08,3.24505986047229e-14,8.82167293137156e-06,59,34,283
"P027","R02",184,0.00030296234810885,0.000107328122621399,1.16668735033481e-09,0.00151482798083347,0.0650227208078205,0.049819613102052,0.000157641522000681,0.209784089587614,0.000149430047298648,1.0338045802619e-05,3.05868709463283e-11,0.00124240436214733,60,31,37
"P022","R02",149,0.00030296234810885,0.000107328122621399,1.16668735033481e-09,0.00151482798083347,0.0650227208078205,0.049819613102052,0.000157641522000681,0.209784089587614,0.000149430047298649,1.03380458026207e-05,3.05868717906507e-11,0.0012424043621473,60,32,36
"P016","R07",110,0.000302941207383559,0.000107321766452508,1.16668762664229e-09,0.00151489202245266,0.0650266454833273,0.0498207997854825,0.000157641522944906,0.209765626281036,5.02423150971883e-05,4.7779398520166e-06,1.78643033864529e-11,0.000404344146426821,62,29,138
"P038","R07",264,0.000302941207383559,0.000107321766452508,1.16668762664229e-09,0.00151489202245266,0.0650266454833273,0.0498207997854825,0.000157641522944906,0.209765626281036,5.02423150971871e-05,4.77793985203569e-06,1.78643029622588e-11,0.000404344146426847,63,29,139
"P018","R09",126,0.000302927481916679,0.000107174505748179,1.16267080589338e-09,0.00151560267241445,0.0649065800913464,0.049732951776854,0.000157614614768429,0.20942748591381,4.92982233187885e-05,4.54201903916755e-06,1.779142451785e-11,0.000390852290471634,64,83,140
"P036","R02",247,0.00030286219329239,0.000107343995801765,1.16668796015596e-09,0.00151513034151219,0.0650204320012212,0.0498209745430611,0.00015764152381845,0.209676954388053,2.11295209970479e-05,1.86873222926369e-07,8.4032566603949e-14,0.000195191681704371,65,36,201
"P003","R02",16,0.000302830392314211,0.000107301353589946,1.16668757009118e-09,0.00151495997225685,0.0650163692771231,0.0498163588365787,0.000157641521738853,0.209584315917357,3.86151537231295e-06,2.78205927014413e-07,9.08601117250146e-13,3.21865309875005e-05,66,37,258
"P025","R02",170,0.000302830392314211,0.000107301353589946,1.16668757009118e-09,0.00151495997225685,0.0650163692771231,0.0498163588365787,0.000157641521738853,0.209584315917357,3.86151537231408e-06,2.78205927007474e-07,9.08601274459461e-13,3.21865309876344e-05,67,37,257
"P040","R03",275,0.000302818565802187,0.00010715720302057,1.16266975927893e-09,0.00151471425518316,0.0648936875644249,0.0497319424711468,0.000157614610826069,0.209361159323812,8.58172313091272e-05,5.5911387336436e-06,1.64533585906668e-11,0.000726774974289661,68,85,92
"P020","R03",135,0.000302818565802187,0.00010715720302057,1.16266975927893e-09,0.00151471425518316,0.0648936875644249,0.0497319424711468,0.000157614610826069,0.209361159323812,8.58172313091252e-05,5.59113873364707e-06,1.64533585913444e-11,0.000726774974289662,69,84,93
"P003","R07",20,0.000302789963832257,0.000107288852279457,1.16668747093129e-09,0.00151493264404045,0.0650133736583291,0.0498139877739844,0.000157641521074908,0.209547546063522,4.76594485669237e-06,5.48583723933294e-08,2.2313768671331e-13,4.71196973651264e-05,70,40,250
"P025","R07",174,0.000302789963832257,0.000107288852279457,1.16668747093129e-09,0.00151493264404045,0.0650133736583291,0.0498139877739844,0.000157641521074908,0.209547546063522,4.76594485669249e-06,5.48583724037377e-08,2.23137423794283e-13,4.71196973652617e-05,71,39,249
"P005","R05",32,0.000302747146634366,0.000107082904569031,1.16038804293447e-09,0.00151523623159996,0.0648097676803337,0.0496812335767113,0.000157598106122606,0.209004254088583,0.000159019105861491,1.52747009118919e-05,6.00583822474646e-11,0.00124515078834491,72,118,29
"P015","R05",102,0.000302747146634366,0.000107082904569031,1.16038804293447e-09,0.00151523623159996,0.0648097676803337,0.0496812335767113,0.000157598106122606,0.209004254088583,0.000159019105861491,1.52747009119266e-05,6.00583821878335e-11,0.00124515078834491,72,119,30
"P036","R05",249,0.00030274167065806,0.000107106363698191,1.16038796484523e-09,0.00151495755606455,0.0648236564373755,0.0496848699784447,0.000157598109098608,0.209065740268035,1.36093820585522e-06,1.021640357729e-08,3.10382460428889e-14,1.28336458087089e-05,74,113,276
"P040","R09",280,0.000302706247757499,0.000107155806452127,1.16266967499956e-09,0.00151381258403252,0.0648867707517901,0.0497318860851578,0.000157614609959861,0.209344838809919,5.94567399163702e-05,4.42506994122009e-06,1.47642427180772e-11,0.000485492386759342,75,86,125
"P020","R09",140,0.000302706247757499,0.000107155806452127,1.16266967499956e-09,0.00151381258403252,0.0648867707517901,0.0497318860851579,0.000157614609959861,0.20934483880992,5.94567399163713e-05,4.42506994122356e-06,1.47642427695768e-11,0.000485492386759289,76,86,124
"P018","R04",122,0.00030262725254765,0.000107164761576941,1.16267020913786e-09,0.001512926567791,0.0648817205270961,0.0497321195550661,0.000157614610669928,0.209247680520675,6.17315401108992e-05,5.16983773979525e-06,1.88031946580397e-11,0.000498224598118928,77,90,119
"P003","R03",17,0.00030260955376539,0.000107154796806907,1.16266961202088e-09,0.00151359032236839,0.0648820406691373,0.0497321876518172,0.000157614608922474,0.209250954304698,1.9087746988677e-06,1.80551800437606e-07,7.21076915896364e-13,1.50717811457722e-05,78,89,272
"P025","R03",171,0.00030260955376539,0.000107154796806906,1.16266961202088e-09,0.00151359032236839,0.0648820406691373,0.0497321876518172,0.000157614608922474,0.209250954304698,1.90877469886835e-06,1.80551800472301e-07,7.21076868462518e-13,1.50717811458575e-05,79,88,271
"P035","R03",241,0.000302526929831625,0.000107159466531703,1.16266990851596e-09,0.00151260259854044,0.0648758958602,0.0497321193734575,0.000157614609270615,0.209117077733301,3.38359815637765e-05,2.24082638775047e-06,7.22277611323236e-12,0.000281033849411336,80,93,170
"P036","R09",252,0.000302419310811485,0.000107147165575674,1.16266982422925e-09,0.00151168624530081,0.0648691880129952,0.0497320619683628,0.000157614608404404,0.209008061114607,6.73288791238216e-06,2.18699021409946e-08,4.11454084101341e-14,6.54467482175214e-05,81,94,238
"P013","R09",91,0.000302416054603717,0.000107138378001636,1.16266978912272e-09,0.00151168143371311,0.0648679225549156,0.0497320489147835,0.000157614608094523,0.208989069211199,8.2490944372282e-05,8.3252027996035e-06,3.40500553940677e-11,0.000648138403487297,82,95,94
"P002","R03",10,0.000302375413229205,0.000107089976218092,1.16266901222857e-09,0.00151153389760022,0.0648591405986338,0.0497313826925649,0.000157614604472058,0.208978139414444,2.0566635818754e-07,4.32185322252199e-09,1.26065914231679e-14,1.85472805535601e-06,83,97,293
"P023","R03",157,0.000302375413229205,0.000107089976218092,1.16266901222857e-09,0.00151153389760022,0.0648591405986338,0.049731382692565,0.000157614604472058,0.208978139414444,2.05666358188316e-07,4.32185322252199e-09,1.26066192058486e-14,1.85472805541152e-06,84,96,291
"P006","R03",38,0.000302375413229205,0.000107089976218092,1.16266901222857e-09,0.00151153389760022,0.0648591405986338,0.049731382692565,0.000157614604472058,0.208978139414444,2.05666358187889e-07,4.32185322252199e-09,1.26065595747291e-14,1.85472805543789e-06,84,97,292
"P011","R07",75,0.000302357720961031,0.000107206422544527,1.16668636635371e-09,0.00150846176315381,0.0649838029139169,0.0498009764118958,0.000157641516242891,0.209391888093131,6.82047842886831e-05,7.31876226975174e-06,3.04131274065636e-11,0.00052166383856465,86,47,103
"P008","R07",54,0.000302357720961031,0.000107206422544527,1.16668636635371e-09,0.00150846176315381,0.0649838029139169,0.0498009764118958,0.000157641516242891,0.209391888093131,6.82047842886826e-05,7.31876226973786e-06,3.04131273035644e-11,0.000521663838564515,87,48,104
"P027","R03",185,0.000302287109605622,0.000107092345512897,1.1626687424959e-09,0.0015099813217285,0.0648541688741681,0.04973103799736,0.000157614604152053,0.208953674244604,0.000131014935591202,9.59937367098034e-06,3.02015432722901e-11,0.00108222522341532,88,99,54
"P022","R03",150,0.000302287109605622,0.000107092345512897,1.1626687424959e-09,0.0015099813217285,0.0648541688741681,0.04973103799736,0.000157614604152053,0.208953674244604,0.000131014935591201,9.59937367099421e-06,3.02015432709349e-11,0.00108222522341527,89,99,55
"P028","R02",191,0.000302272585740555,0.000107197011811433,1.16668659055434e-09,0.00150613231190848,0.0649755302081134,0.0498008294541955,0.00015764151561579,0.209292555296946,9.926768454194e-07,1.66383550777305e-07,9.26336230927538e-13,6.62003197263449e-06,90,52,280
"P024","R02",163,0.000302272585740555,0.000107197011811433,1.16668659055434e-09,0.00150613231190848,0.0649755302081134,0.0498008294541955,0.00015764151561579,0.209292555296946,9.92676845419988e-07,1.66383550756488e-07,9.26336204838923e-13,6.62003197263102e-06,90,53,279
"P027","R09",189,0.000302178088601033,0.000107069215384312,1.1626686582169e-09,0.00150907225929351,0.0648474135351577,0.0497309816731221,0.000157614603285862,0.208949564786924,9.43116081465381e-05,7.73187658555802e-06,2.7431639215193e-11,0.000768024383575082,92,103,79
"P022","R09",154,0.000302178088601033,0.000107069215384312,1.1626686582169e-09,0.00150907225929351,0.0648474135351577,0.0497309816731222,0.000157614603285862,0.208949564786924,9.43116081465372e-05,7.73187658555455e-06,2.74316393744352e-11,0.000768024383574996,93,102,80
"P033","R03",227,0.000302173266880237,0.000107084318301724,1.16266930858377e-09,0.00150895995979543,0.0648473973339524,0.0497312689278455,0.000157614604819438,0.208931501238819,2.2147448155828e-05,1.0474051123921e-06,2.81122563853468e-12,0.000189022613297729,94,104,197
"P030","R02",205,0.000302148569470748,0.000107194740440111,1.16668630968365e-09,0.00150553532659369,0.0649689420036957,0.0498002523481809,0.000157641515036253,0.209200556585914,2.62268368388013e-05,2.26296659545239e-06,7.88174697169674e-12,0.000210757408316064,95,55,187
"P009","R07",62,0.000302126165101389,0.000107196621789221,1.1666864912532e-09,0.00150555111778596,0.0649676625737269,0.049800628022313,0.000157641514951177,0.2091894275173,4.05970976248132e-05,3.78864236473195e-06,1.42992610319744e-11,0.00032181182955396,96,56,160
"P036","R04",248,0.000302115261836001,0.000107079354730193,1.16266924558496e-09,0.00150829190114063,0.0648450139270026,0.0497312426842698,0.000157614604591689,0.208876832169225,1.11261408259683e-05,3.92207078867175e-08,6.10524482260854e-14,0.000109683563708582,97,105,219
"P013","R04",88,0.000302110290016525,0.000107064959051944,1.16266919236625e-09,0.00150828557498851,0.0648428412729385,0.0497312166031067,0.000157614603996002,0.208835379031362,0.000100369497434974,9.44753468997903e-06,3.60255196991445e-11,0.000792502107542576,98,107,77
"P035","R04",242,0.000302083434531415,0.00010707727904793,1.16266924557855e-09,0.0015080352587865,0.0648436763270169,0.0497312407441781,0.000157614604591568,0.208838719159829,2.85249497324382e-05,1.9621981258832e-06,6.64192524493356e-12,0.000237368917451773,99,106,178
"P031","R07",215,0.000302060399079805,0.000107194463693341,1.16668621049441e-09,0.00150551293588556,0.0649640062773707,0.0498001229603337,0.000157641514372076,0.209145570133527,2.71041091734241e-05,2.66761288023228e-06,1.08292957243174e-11,0.000214539272620782,100,57,182
"P033","R09",231,0.000302033711993316,0.000107059245705621,1.16266922429066e-09,0.00150773273967819,0.0648393489854966,0.0497312095825629,0.000157614603953106,0.20873904138095,1.19918094208855e-05,6.82543442383221e-07,2.32405945345664e-12,9.8736827659342e-05,101,108,216
"P040","R05",277,0.000301974269711954,0.000106986913038652,1.16038640617276e-09,0.00150703299097708,0.0647594671127926,0.0496703116231215,0.000157598098278013,0.208562910226734,3.84834069998828e-05,3.5143157034942e-06,1.34091978433492e-11,0.000305008679116398,102,148,162
"P020","R05",137,0.000301974269711954,0.000106986913038652,1.16038640617276e-09,0.00150703299097708,0.0647594671127926,0.0496703116231215,0.000157598098278013,0.208562910226734,3.84834069998829e-05,3.51431570350114e-06,1.34091977864286e-11,0.000305008679116426,103,147,161
"P035","R05",243,0.000301897329897895,0.000107004254069105,1.1603867297746e-09,0.00150635705004631,0.0647595877226215,0.0496720942025335,0.000157598099658688,0.208566821066489,9.66920433948168e-06,1.10599768755534e-06,4.62051387615744e-12,7.2868897924913e-05,104,146,229
"P030","R03",206,0.000301868957468229,0.000107034165523345,1.16266827995538e-09,0.00150584690715435,0.0648300989983159,0.0497305603608315,0.000157614601457547,0.20863509436126,1.9647547301209e-05,1.92480913270739e-06,6.93225661200842e-12,0.000155955930876831,105,112,205
"P012","R07",82,0.00030185186126187,0.000107190766985809,1.16668523134103e-09,0.00150545005848655,0.0649391323679028,0.0497980163099912,0.00015764150825104,0.208918322819216,9.14807479968814e-05,1.09665633064894e-05,4.66662112842383e-11,0.00067417311119562,106,70,82
